id,title,original_title,language,overview,genres,keywords,cast,director,release_date,runtime,popularity,vote_average,vote_count,budget,revenue,production_companies,production_countries,spoken_languages,poster_path,tagline,adult
1171106,Khichdi 2: Mission Paanthukistan,Khichdi 2: Mission Paanthukistan,hi,"The Parekh family goes on an adventure to save the world with Praful serving as an emperor of a fictional country Paanthukistan. The absurdity, the gags and the silliness return as the Parekh family's adventure transcends various landscapes – cities, beaches, snow-clad mountains, deserts, and caves.","['Comedy', 'Family']",[],"['Supriya Pathak', 'Rajeev Mehta', 'Anang Desai', 'Vandana Pathak', 'Kirti Kulhari', 'JD Majethia', 'Farah Khan', 'Pratik Gandhi', 'Anant Vidhaat Sharma', 'Paresh Ganatra']",Aatish Kapadia,2023-11-17,122,0.3138,3.7,3,0,0,['Hats Off Productions'],['India'],['Hindi'],/tIbcDgeW7KoN1R9JME76pgyF5XI.jpg,"C-grade agents, unwanted - dead, alive or unconscious",False
228648,Mickey Virus,Mickey Virus,hi,When Delhi Police comes across an unusual case revolving around hacking they seek help of an expert who thinks like them only to come across a lazy hacker Mickey Arora.,"['Comedy', 'Thriller']",[],"['Maniesh Paul', 'Elli Avram', 'Puja Gupta', 'Manish Chaudhary', 'Raghav Kakkar', 'Dean Alexandrou', 'Varun Badola']",Saurabh Varma,2013-10-25,135,0.3121,5.3,22,0,0,['Trilogic Digital Media'],['India'],['Hindi'],/5FKtKKCmprBQ2sGrCclmVQ1hjVl.jpg,Meet the weirdest hacker of Dilli...,False
410556,Global Baba,Global Baba,hi,"A conman finds refuge in becoming a baba and carries out his various criminal activities under the guise. A policeman, a journalist and politicians get entangled in his Web of deceit.",['Thriller'],"['assassin', 'ashram']","['Sandeepa Dhar', 'Ravi Kishan', 'Abhimanyu Singh', 'Sanjay Mishra', 'Pankaj Tripathi']",Manoj Tiwari,2016-03-11,120,0.3116,4.25,4,0,0,['Vijay Arts'],['India'],[],/k2h1JK1dFT9ziyjgr06ZOw3Ma42.jpg,"Bhakti Mein Hai Dum, Godfather Ki Kasam",False
161816,Raghu Romeo,रघु रोमियो,hi,An employee at a strip club kidnaps his favorite actress to protect her from mob hit men.,['Comedy'],[],"['Vijay Raaz', 'Maria Goretti', 'Sadiya Siddiqui', 'Saurabh Shukla', 'Veerendra Saxena', 'Vijay Patkar', 'Surekha Sikri', 'Ikhlaq Khan', 'Anjali Nadig', 'Neha Sharma']",Rajat Kapoor,2004-06-18,96,0.3102,5.2,5,0,0,"['National Film Development Corporation of India', 'Cinematograph', 'Shemaroo Entertainment']",['India'],['Hindi'],/wR6SAEMYwdwzlqAOc6g77xh1QOv.jpg,You'll Love Him,False
1600087,Scenes from a Situationship,Scenes from a Situationship,hi,"A contemporary couple drift through a situationship where intimacy comes easily but commitment is endlessly postponed, revealing how modern love survives on closeness while quietly eroding under unspoken expectations.","['Romance', 'Drama']","['romance', 'situationship']","['Vaishnav Vyas', 'Shreya Sandilya']",Vaibhav Munjal,2025-12-24,87,0.3097,0.0,0,0,0,"['Chalchitra Originals', 'Swapnalok Studio']",['India'],"['English', 'Hindi']",/pAcmr6eUTIfg8HFz8yL57dK3say.jpg,Ambiguity. Insecurity. Ultimatum.,False
1065835,The Ladykiller,The Ladykiller,hi,"When a small-town playboy falls in love for a dangerous girl, they embark on a journey of a dangerous romance.","['Thriller', 'Crime']","['mysterious woman', 'erotic thriller', 'suspense']","['Bhumi Pednekar', 'Arjun Kapoor', 'Priyanka Bose', 'Ekavali Khanna', 'Deepak Todas', 'S M Zaheer', 'Denzil Smith']",Ajay Bahl,2023-11-03,125,0.3083,6.5,2,5404446,456,"['SCIPL', 'Karma Media and Entertainment', 'Polaroid Media', 'Jussawala Productions LLP', 'Movies N More']",['India'],['Hindi'],/9fz0I7piUbwzqDZexJeUlMm6L8Q.jpg,Mistrust makes a snake bite its own tail...,False
825685,No Means No,No Means No,hi,"No Means No is a cross-genre action-packed, teenage musical love story, a courtroom drama that's more like the thrill of a roller-coaster ride as each twist and turn begins to unravel to reach a conclusion that calls out for justice.","['Romance', 'Drama', 'Thriller']","['india', 'poland', 'skiing', 'interfaith love']","['Dhruv Verma', 'Gulshan Grover', 'Deepraj Rana', 'Neetu Chandra', 'Sharad S. Kapoor', 'Anna Guzik-Tylka', 'Sylwia Czech', 'Pawel Czech', 'Natalia Bak', 'Kat Kirstein']",Vikash Verma,2024-03-22,165,0.3386,0.0,0,40000000,0,['G7 Films'],"['India', 'Poland']","['English', 'Hindi', 'Polish']",/mqbosBaArsHEa0iqF2jUjz4lavX.jpg,A untold teenage love story,False
1114114,IB 71,IB 71,hi,A two- front war between Indian intelligence agencies and the Pakistani establishment.,"['Action', 'Thriller', 'War']",[],"['Vidyut Jammwal', 'Vishal Jethwa', 'Faizan Khan', 'Anupam Kher', 'Dalip Tahil', 'Danny Sura', 'Hobby Dhaliwal', 'Ashwath Bhatt', 'Nissar Khan', 'Bijay Anand']",Sankalp Reddy,2023-05-12,117,0.3985,6.9,26,0,0,"['Reliance Entertainment', 'T-Series', 'Action Hero Films']",['India'],['Hindi'],/n3tDKjw14Ig3suHOx8GSBtCxEX7.jpg,A top secret mission that made us win the 1971 war.,False
1179320,Kazi,Kazi,hi,A mind reader scrambles to protect his dreams and secrets from a dream watcher hell-bent on destroying him and his family.,['Thriller'],[],"['Kazi Nipu', 'Rahul Nawach Mukhia', 'Shishir Sharma', 'Heeba Shah', 'Sunil Thapa', 'Biswas Timshina', 'Sheba Ghosh']",Sheba Ghosh,2023-12-18,105,0.3348,0.0,0,0,0,['Sheba Ghosh Productions'],['India'],"['English', 'Hindi', 'Nepali']",/oGB1oBpEAMBBygB12MdGqVpNxrJ.jpg,Nothing is as it seems,False
1351769,Mumbai Varanasi Express,Mumbai Varanasi Express,hi,"At the peak of his career, billionaire Krishnakant Jhunjhunwala realizes the futility of his success at the cost of his health. Leaving his empire behind, he seeks solace in Varanasi, embarking on a spiritual journey that transcends life and death, searching for true meaning beyond material existence.",['Drama'],"['life and death', 'varanasi', 'retirement', 'spiritual journey', 'awakening', 'self reflection', 'short film', 'soul searching', 'existential crisis']","['Darshan Jariwala', 'Shekhar Shukla', 'Vivek Singh', 'Gopal Gurjar', 'MASTER ANSH TIWARI']",Aarti Chabria,2017-04-11,32,0.2964,0.0,0,0,0,[],['India'],['Hindi'],/3uKzeETK24mpSf5izCHJ6o9ljvk.jpg,Enlightened by the journey; Destined by fate.,False
374970,Lateef,Lateef,hi,"Lateef is a middle-class man who aspires to become a doctor. But, this dream is shattered when he gets arrested in a drug raid.",['Thriller'],['drugs'],"['Nawazuddin Siddiqui', 'Kader Khan', 'Murali Sharma', 'Mukesh Tiwari', 'Pratima Kazmi', 'Akhilendra Mishra']",Israr Ahmed,2015-06-05,118,0.4089,8.0,2,640000,93000,[],[],['Hindi'],/eabIRdfKd6MTTbPXGzYTkPXHk8u.jpg,An Unfold Fact,False
150914,I M 24,I M 24,hi,"Saying the truth was always difficult, and lying, they say, is much simpler. Shubendu lives by the tougher option. But when this honest, 42 year old balding writer falls in love with a 22 year old beauty queen, he is tempted to lie. What's more, his jerk of a roommate, Gagan, who swears by the magic of lies, helps him cook up stories. What follows is a hilarious ride of lies, cover-ups, goof-ups and contradicting tales. Shubendu begins enjoying this ride. Why didn't he know that lying was so much fun?! But at some point, the madness has got to stop. The question is: When? This Saurabh Shukla directed romantic comedy will touch all hearts, both young and old.",['Comedy'],[],"['Rajat Kapoor', 'Ranvir Shorey', 'Neha Dhupia', 'Manjari Fadnnis', 'Saurabh Shukla']",Saurabh Shukla,2010-10-30,114,0.2941,3.5,1,0,0,['Planman Motion Pictures'],['India'],['Hindi'],/tEL8llpeGNyoxXgtvojTCyKp0cj.jpg,The perks of lying.,False
117369,Arjun: The Warrior Prince,Arjun: The Warrior Prince,hi,"Legend knows him as an archer of unwavering focus, the soldier who fought a battle in his own heart before taking up arms against his enemy. This is the untold story of Arjun, hero of the Mahabharata. A precocious talent plunged from boyhood and innocence into a murky world of deceit and betrayal, coming of age to become the most powerful warrior of his time. From the dusty plains of Hastinapur to the icy peaks of the Himalayas, Arjun: The Warrior Prince is the story of a man discovering what it takes to be a hero.","['Action', 'Animation']","['mythology', 'indian war']","['Yuddvir Bakolia', 'Ila Arun', 'Aanjjan Srivastav', 'Sachin Khedekar', 'Vishnu Sharma', 'Ashok Banthia', 'Ravi Khanvilkar']",Arnab Chaudhuri,2012-05-24,96,0.5156,6.419,37,0,0,"['UTV Motion Pictures', 'Disney World Cinema']",['India'],['Hindi'],/bbyNAeBppsHUE0ki5BgikCdb6s.jpg,The untold story of India’s greatest warrior.,False
356158,Gour Hari Dastaan,Gour Hari Dastaan,hi,"Gour Hari Das, a freedom fighter who works in Khadi Kraft and lives along with his wife &amp; son, lives a content life in his neighborhood. However, one day when his son is unable to secure college admission for lack of a Freedom Fighter's Certificate, he feels the need to establish his identity. In the quest for this piece of paper to prove his authenticity to his son, his neighbors &amp; to the world, he begins a journey that sucks up almost his entire life.",['Drama'],[],"['Vinay Pathak', 'Konkona Sen Sharma', 'Ranvir Shorey', 'Tannishtha Chatterjee', 'Vikram Gokhale', 'Vipin Sharma', 'Rajit Kapoor', 'Saurabh Shukla', 'Asrani']",Ananth Narayan Mahadevan,2015-08-14,116,0.2188,8.0,3,0,0,[],[],[],/oUHgF4zYVdpYPWoyuLdswhEz9vs.jpg,The Freedom File,False
341368,Mumbai 125 KM,Mumbai 125 KM,hi,"On their way to a New Year's Eve party in Mumbai, a group of five friends encounter supernatural occurrences on a highway, 125 kilometres outside the city.",['Horror'],"[""new year's eve"", 'road trip', 'drunk driving', 'accident']","['Karanvir Bohra', 'Vedita Pratap Singh', 'Veena Malik', 'Joe Debroy', 'Aparnaa Bajpai', 'Vijay Bhatia']",Hemant Madhukar,2014-10-17,100,0.277,4.0,4,3000000,0,['Light and Shadow Films'],['India'],"['English', 'Hindi']",/A1HwHUsXmKKtOk7zekN2a1EMaV2.jpg,"The road is not scary, it's beyond scary!",False
274746,Woodstock Villa,Woodstock Villa,hi,"Sameer thinks he's found the solution to all his problems when he's hired by a beautiful woman to kidnap her in an elaborate ruse to test her husband's love. But when the woman turns up dead, Sameer finds himself at the center of a dangerous web of lies, deception and murder.","['Crime', 'Mystery', 'Thriller']",[],"['Sikandar Kher', 'Neha Oberoi', 'Arbaaz Khan', 'Gulshan Grover', 'Shakti Kapoor', 'Sanjay Dutt', 'Saif Ali Khan', 'Boman Irani', 'Anupama Verma', 'Gaurav Gera']",Hansal Mehta,2008-05-30,94,0.3653,3.8,5,0,0,[],['India'],['Hindi'],/i3vnjg624mFg007x7ZUe0rYdC10.jpg,Where the truth lies,False
35063,Just Married,Just Married,hi,A film about five couples who are on their honeymoon at Ooty and share the same hotel. All of them are pretty newly wed except for one who are celebrating their wedding anniversary. Together the couples take many tours and visit sites together in Ooty and get to know each other on a personable level. Slowly and steadily host of stories open up about each of them.,"['Drama', 'Romance']",['woman director'],"['Fardeen Khan', 'Esha Deol', 'Kirron Kher', 'Perizaad Zorabian']",Meghna Gulzar,2007-03-16,135,0.2824,6.0,6,0,0,[],['India'],['Hindi'],/5Grvzl6dg1y27IuRHfbNb9TZalV.jpg,Marriage Was Only the Beginning!,False
340730,Sadiyaan: Boundaries Divide... Love Unites,Sadiyaan: Boundaries Divide... Love Unites,hi,"While waiting at Attari Railway Station circa 1968, Rajveer Singh and his wife, Amrit Kaur, recall the turbulent years of partition, how they fled from their hometown in Lahore, and of being separated from their only son, Ehsaan. They arrive near Amritsar and take over the vacant house of Pervez Shahbudin - with it's lone occupant, a male child, left behind by his parents. Amrit gets to adopt him after Rajveer is unable to locate his parents, and they call him Ehsaan - who soon grows up to excel in studies and sports. On a trip to Kashmir, he meets with and falls in love with Chandni rather dramatically, and is overjoyed to learn that she also is from Amritsar.","['Drama', 'Romance']",['romance'],"['Rekha', 'Hema Malini', 'Javed Sheikh', 'Navni Parihar', 'Avtar Gill', 'Rakhee Tandon', 'Veena Barua', 'Luv Sinha']",Raj Kanwar,2010-03-02,0,0.4075,8.5,3,0,0,[],[],['Hindi'],/sd1K8s5NsYtIGJ74iHm81WXFuQU.jpg,Boundaries Divide... Love Unites,False
434034,Kis Kis Ki Kismat,Kis Kis Ki Kismat,hi,"A brainless bimbo is mistaken as a famous miserly millionaire's mistress, the scandal is lapped up by the press and all hell breaks loose. To make matters worse, the millionaire's lazy, clueless son is romantically involved with the girl.",[],[],"['Mallika Sherawat', 'Rati Agnihotri', 'Kurush Deboo', 'Tinnu Anand', 'Dharmendra', 'Dinesh Hingoo']",Govind Menon,2004-10-22,142,0.3879,4.0,2,0,0,[],['India'],"['Hindi', 'Persian']",/fJanBjFQAqr0g0SzkJrxpeoY2kE.jpg,"Scandals, gossip and pots of easy money!",False
178476,3G,3G,hi,"When Sam and Sheena are on vacation in the Fiji Islands, Sam buys a 3G enabled phone. Unforeseen events take place after he starts receiving unknown calls and finds his life at risk.","['Horror', 'Science Fiction', 'Thriller']",[],"['Neil Nitin Mukesh', 'Sonal Chauhan', 'Vishaard Sharan', 'Asheesh Kapur', 'Mrinalini Sharma', 'Shantanu Ray Chibber']",Shiirshak S. Anand,2013-03-14,124,0.2853,3.542,12,0,0,['Next Gen Films'],['India'],['Hindi'],/9W0BufWYb6liaiAwIKGw4uwNgeY.jpg,A Killer Connection,False
970390,Inverse,Inverse,hi,"This story looks at the time between the beginning and the end of your life, over time, behind time, and ahead of time, at the same time.","['Science Fiction', 'Mystery', 'Fantasy']",[],"['Himanshu Dhakhar', 'Rohit Pathak', 'Ritika Anand', 'Bhavesh Kumar', 'Gagan Anand', 'Sakshi Vaidya', 'Ishaa Saha', 'Khawar Riaz', 'Piyush Mishra', 'Avni Vasa']",Shivam Kothekar,2024-12-29,182,0.2851,0.0,0,0,0,['Pen Studios'],[],['Hindi'],/3QtxHZ8nqYfg6FLn0z8Mprmnyn3.jpg,Part one - Introduction,False
83898,Zindaggi Rocks,ज़िन्दगी रॉक्स,hi,"Dr. Suraj Rihan meets Kriya, a popular singer in his hospital. While he is a quiet, responsible man, she is loud, kiddish and a little crazy. Kriya invites Suraj to meet her family, which includes her mother, who is very strict and her mother's twin sister, who is fun and giggly. Kriya has an adopted son, who is very mature for his age.  Kriya and Suraj fall in love with each other and their new feelings are tested by a crisis that enters both their lives. Kriya's son is in a critical state as he has a hole in his heart and they are unable to find a donor till the date of the operation. This makes Kriya commit a medicine induced suicide and her heart is then used to save her son.","['Drama', 'Romance']",['woman director'],"['Sushmita Sen', 'Shiney Ahuja', 'Kim Sharma', 'Seema Biswas', 'Moushumi Chatterjee', 'Gargi Patel', 'Julian Burkhardt', 'Ravi Gossain', 'Smita Nair Jain', 'Olivier Lafont']",Tanuja Chandra,2006-10-06,127,0.2851,4.5,3,0,10335,['BAG Films'],"['India', 'United States of America']","['English', 'Hindi']",/jjMHJTwk6pQ40msvZ29kGDFKpIV.jpg,It's Yours ZINDAGI,False
498479,Vodka Diaries,Vodka Diaries,hi,"In the misty town of Manali, ACP Ashwini Dixit attempts to solve a series of mysterious murders happening in a single night, which might be connected to the night club, Vodka Diaries.","['Mystery', 'Thriller']",[],"['Kay Kay Menon', 'Raima Sen', 'Mandira Bedi', 'Sharib Hashmi', 'Rishi Bhutani', 'Swati Rajput', 'Vaishnavi Dhanraj', 'Mohommed Ali Shah', 'Sooraj Thapar']",Kushal Srivastava,2018-01-19,112,0.2606,6.133,15,0,0,"['Vishalraj Films & Production', ""K'Scope Entertainment Pvt Ltd""]",['India'],['Hindi'],/zkwFas8xTRbCuGdWJxk3KfXOZQN.jpg,Park Your Demons In The Dark,False
423250,Kagaar,Kagaar,hi,"Naive, simple-minded, and illiterate Bhaskar Sarnaik comes to Bombay from his far-off village.","['Crime', 'Drama']",[],"['Om Puri', 'Nandita Das', 'Amitabh Dayal', 'Anup Soni', 'Dinyar Tirandaz']",N. Chandra,2003-10-03,135,0.282,6.0,1,0,0,[],[],['Hindi'],/rIy7dHprP2CDgmCmUg51gMEY92Z.jpg,Life on the Edge,False
1371763,The Miranda Brothers,The Miranda Brothers,hi,"An orphan rescued from trash becomes devoted to his elder brother in a Goan suburb run by a drug gang, both growing to be star footballers - till suspicious death of their mother threatens to tear them apart.",['Drama'],['sports drama'],"['Harshvardhan Rane', 'Meezaan Jafri', 'Manasi Joshi Roy', 'Sanjay Suri', 'Rahul Dev', 'Surya Sharma', 'Sahher Bambba', 'Jeniffer Piccinato', 'Nikhil Chinappa', 'Naved Jaffrey']",Sanjay Gupta,2024-10-25,100,0.2819,6.0,1,0,0,['White Feather Films'],['India'],"['English', 'Hindi']",/47X5YCibNfNj6puDJZwmEHZyMZV.jpg,Football in their hearts... Vengeance in their souls.,False
1319126,Chalti Rahe Zindagi,चलती रहे जिंदगी,hi,"Krishna Bhagat is a local bread supplier in three different families of a housing complex - it's the early times of the pandemic setting in. A lockdown is announced and that sets to change lives for these families poignantly. Phase 1 of lockdown exposes the extramarital affair of Arjun's wife with Aru's husband, a neighbor. In phase 2 Sushma, pressurised by her son Akash, a TV journalist, forces Krishna to return the money that she had loaned him. Phase 3 brings to fore the conflict within Leela Seth, a lady in her late sixties, her daughter in law, Naina in her mid thirties and granddaughter, a teenager, Siya. Will all of them be able to emerge out of their situations with a brave spirit?",['Drama'],[],"['Seema Biswas', 'Indraneil Sengupta', 'Barkha Bisht', 'Manjari Fadnnis', 'Siddhanth Kapoor', 'Trimala Adhikari', 'Rohit Khandelwal', 'Smita Bharti', 'Vaibhav Anand', 'Flora Jacob']",Aarti S. Bagdi,2024-07-26,104,0.2819,7.0,1,0,0,"['Lovely World Entertainment', 'Jumping Tomato Studios']",['India'],['Hindi'],/hielGItVUX7hu4vlPJxT3LUl1E4.jpg,Against All Odds,False
483670,Redrum,Redrum,hi,"Redrum - A Love Story is a story of a disturbed man who becomes a Rockstar, but even after receiving all the applaud, his complexities and insecurities get the better of him. Daksh, a singer, is doing extremely well up until he falls in love with Aarika. Aarika on attending Daksh's concert is completely swept off of her feet. They instantly fall in love.",['Thriller'],[],"['Vibhav Roy', 'Saeeda Imtiaz', 'Tom Alter']",Dhruv Jyoti Bordoloi,2018-08-10,92,0.229,7.0,1,0,0,[],[],['Hindi'],/pxHVUm1IKRkoffKCuO9Xk90tONL.jpg,A Tale of Murder,False
